11:16:01.073 [main] INFO  c.a.d.common.logger.LoggerFactory - using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
11:16:03.913 [main] INFO  o.a.c.f.imps.CuratorFrameworkImpl - Starting
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:zookeeper.version=3.4.5-1392090, built on 09/30/2012 17:52 GMT
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:host.name=P28L16WHKK06LW8
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.version=1.8.0_171
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.vendor=Oracle Corporation
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.home=D:\Program Files\Java\jre1.8.0_171
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.class.path=D:\javaTool\su8kuaidi\kuaidi-web\target\classes;D:\javaTool\su8kuaidi\kuaidi-dao\target\classes;D:\javaTool\su8kuaidi\kuaidi-bean\target\classes;C:\Users\Administrator\.m2\repository\org\mybatis\spring\boot\mybatis-spring-boot-starter\1.2.0\mybatis-spring-boot-starter-1.2.0.jar;C:\Users\Administrator\.m2\repository\org\springframework\boot\spring-boot-starter-jdbc\1.4.3.RELEASE\spring-boot-starter-jdbc-1.4.3.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\apache\tomcat\tomcat-jdbc\8.5.6\tomcat-jdbc-8.5.6.jar;C:\Users\Administrator\.m2\repository\org\apache\tomcat\tomcat-juli\8.5.6\tomcat-juli-8.5.6.jar;C:\Users\Administrator\.m2\repository\org\springframework\spring-jdbc\4.3.5.RELEASE\spring-jdbc-4.3.5.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\spring-tx\4.3.5.RELEASE\spring-tx-4.3.5.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\mybatis\spring\boot\mybatis-spring-boot-autoconfigure\1.2.0\mybatis-spring-boot-autoconfigure-1.2.0.jar;C:\Users\Administrator\.m2\repository\org\mybatis\mybatis\3.4.2\mybatis-3.4.2.jar;C:\Users\Administrator\.m2\repository\org\mybatis\mybatis-spring\1.3.1\mybatis-spring-1.3.1.jar;C:\Users\Administrator\.m2\repository\mysql\mysql-connector-java\5.1.39\mysql-connector-java-5.1.39.jar;D:\javaTool\su8kuaidi\kuaidi-iservice\target\classes;C:\Users\Administrator\.m2\repository\com\github\pagehelper\pagehelper\4.1.4\pagehelper-4.1.4.jar;C:\Users\Administrator\.m2\repository\com\github\jsqlparser\jsqlparser\0.9.5\jsqlparser-0.9.5.jar;C:\Users\Administrator\.m2\repository\com\google\code\gson\gson\2.8.2\gson-2.8.2.jar;D:\javaTool\su8kuaidi\kuaidi-utils\target\classes;C:\Users\Administrator\.m2\repository\io\dubbo\springboot\spring-boot-starter-dubbo\1.0.0\spring-boot-starter-dubbo-1.0.0.jar;C:\Users\Administrator\.m2\repository\org\springframework\boot\spring-boot-starter\1.3.6.RELEASE\spring-boot-starter-1.3.6.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\boot\spring-boot\1.3.6.RELEASE\spring-boot-1.3.6.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\boot\spring-boot-autoconfigure\1.3.6.RELEASE\spring-boot-autoconfigure-1.3.6.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\boot\spring-boot-starter-logging\1.3.6.RELEASE\spring-boot-starter-logging-1.3.6.RELEASE.jar;C:\Users\Administrator\.m2\repository\ch\qos\logback\logback-classic\1.1.7\logback-classic-1.1.7.jar;C:\Users\Administrator\.m2\repository\ch\qos\logback\logback-core\1.1.7\logback-core-1.1.7.jar;C:\Users\Administrator\.m2\repository\org\slf4j\jul-to-slf4j\1.7.21\jul-to-slf4j-1.7.21.jar;C:\Users\Administrator\.m2\repository\org\slf4j\log4j-over-slf4j\1.7.21\log4j-over-slf4j-1.7.21.jar;C:\Users\Administrator\.m2\repository\org\yaml\snakeyaml\1.16\snakeyaml-1.16.jar;C:\Users\Administrator\.m2\repository\com\101tec\zkclient\0.7\zkclient-0.7.jar;C:\Users\Administrator\.m2\repository\com\alibaba\dubbo\2.6.2\dubbo-2.6.2.jar;C:\Users\Administrator\.m2\repository\org\jbarcode\jbarcode\0.2.8\jbarcode-0.2.8.jar;C:\Users\Administrator\.m2\repository\org\springframework\boot\spring-boot-starter-web\2.0.2.RELEASE\spring-boot-starter-web-2.0.2.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\boot\spring-boot-starter-json\2.0.2.RELEASE\spring-boot-starter-json-2.0.2.RELEASE.jar;C:\Users\Administrator\.m2\repository\com\fasterxml\jackson\datatype\jackson-datatype-jdk8\2.9.5\jackson-datatype-jdk8-2.9.5.jar;C:\Users\Administrator\.m2\repository\com\fasterxml\jackson\datatype\jackson-datatype-jsr310\2.9.5\jackson-datatype-jsr310-2.9.5.jar;C:\Users\Administrator\.m2\repository\com\fasterxml\jackson\module\jackson-module-parameter-names\2.9.5\jackson-module-parameter-names-2.9.5.jar;C:\Users\Administrator\.m2\repository\org\springframework\boot\spring-boot-starter-tomcat\2.0.2.RELEASE\spring-boot-starter-tomcat-2.0.2.RELEASE.jar;C:\Users\Administrator\.m2\repository\javax\annotation\javax.annotation-api\1.3.2\javax.annotation-api-1.3.2.jar;C:\Users\Administrator\.m2\repository\org\apache\tomcat\embed\tomcat-embed-core\8.5.31\tomcat-embed-core-8.5.31.jar;C:\Users\Administrator\.m2\repository\org\apache\tomcat\embed\tomcat-embed-el\8.5.31\tomcat-embed-el-8.5.31.jar;C:\Users\Administrator\.m2\repository\org\apache\tomcat\embed\tomcat-embed-websocket\8.5.31\tomcat-embed-websocket-8.5.31.jar;C:\Users\Administrator\.m2\repository\org\hibernate\validator\hibernate-validator\6.0.9.Final\hibernate-validator-6.0.9.Final.jar;C:\Users\Administrator\.m2\repository\javax\validation\validation-api\2.0.1.Final\validation-api-2.0.1.Final.jar;C:\Users\Administrator\.m2\repository\org\jboss\logging\jboss-logging\3.3.2.Final\jboss-logging-3.3.2.Final.jar;C:\Users\Administrator\.m2\repository\com\fasterxml\classmate\1.3.4\classmate-1.3.4.jar;C:\Users\Administrator\.m2\repository\org\springframework\spring-web\5.0.6.RELEASE\spring-web-5.0.6.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\spring-beans\5.0.6.RELEASE\spring-beans-5.0.6.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\spring-webmvc\5.0.6.RELEASE\spring-webmvc-5.0.6.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\spring-aop\5.0.6.RELEASE\spring-aop-5.0.6.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\spring-context\5.0.6.RELEASE\spring-context-5.0.6.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\spring-expression\5.0.6.RELEASE\spring-expression-5.0.6.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\boot\spring-boot-configuration-processor\2.0.2.RELEASE\spring-boot-configuration-processor-2.0.2.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\spring-core\5.1.8.RELEASE\spring-core-5.1.8.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\springframework\spring-jcl\5.1.8.RELEASE\spring-jcl-5.1.8.RELEASE.jar;C:\Users\Administrator\.m2\repository\net\sf\json-lib\json-lib\2.4\json-lib-2.4-jdk15.jar;C:\Users\Administrator\.m2\repository\commons-logging\commons-logging\1.1.1\commons-logging-1.1.1.jar;C:\Users\Administrator\.m2\repository\commons-beanutils\commons-beanutils\1.7.0\commons-beanutils-1.7.0.jar;C:\Users\Administrator\.m2\repository\commons-collections\commons-collections\3.1\commons-collections-3.1.jar;C:\Users\Administrator\.m2\repository\commons-lang\commons-lang\2.5\commons-lang-2.5.jar;C:\Users\Administrator\.m2\repository\org\apache\commons\commons-lang3\3.3\commons-lang3-3.3.jar;C:\Users\Administrator\.m2\repository\net\sf\ezmorph\ezmorph\1.0.3\ezmorph-1.0.3.jar;C:\Users\Administrator\.m2\repository\com\vaadin\external\google\android-json\0.0.20131108.vaadin1\android-json-0.0.20131108.vaadin1.jar;D:\javaTool\su8kuaidi\kuaidi-service-impl\target\classes;C:\Users\Administrator\.m2\repository\log4j\log4j\1.2.17\log4j-1.2.17.jar;C:\Users\Administrator\.m2\repository\org\mybatis\generator\mybatis-generator-core\1.3.5\mybatis-generator-core-1.3.5.jar;C:\Users\Administrator\.m2\repository\org\javassist\javassist\3.18.2-GA\javassist-3.18.2-GA.jar;C:\Users\Administrator\.m2\repository\org\slf4j\slf4j-api\1.7.26\slf4j-api-1.7.26.jar;C:\Users\Administrator\.m2\repository\org\springframework\boot\spring-boot-starter-aop\2.1.4.RELEASE\spring-boot-starter-aop-2.1.4.RELEASE.jar;C:\Users\Administrator\.m2\repository\org\aspectj\aspectjweaver\1.9.2\aspectjweaver-1.9.2.jar;C:\Users\Administrator\.m2\repository\com\deepoove\poi-tl\1.0.0\poi-tl-1.0.0.jar;C:\Users\Administrator\.m2\repository\com\alipay\sdk\alipay-sdk-java\3.7.89.ALL\alipay-sdk-java-3.7.89.ALL.jar;C:\Users\Administrator\.m2\repository\com\aliyun\oss\aliyun-sdk-oss\2.4.0\aliyun-sdk-oss-2.4.0.jar;C:\Users\Administrator\.m2\repository\org\jdom\jdom\1.1\jdom-1.1.jar;C:\Users\Administrator\.m2\repository\commons-fileupload\commons-fileupload\1.3.1\commons-fileupload-1.3.1.jar;C:\Users\Administrator\.m2\repository\commons-io\commons-io\2.2\commons-io-2.2.jar;C:\Users\Administrator\.m2\repository\fr\opensagres\xdocreport\fr.opensagres.poi.xwpf.converter.xhtml\2.0.1\fr.opensagres.poi.xwpf.converter.xhtml-2.0.1.jar;C:\Users\Administrator\.m2\repository\fr\opensagres\xdocreport\fr.opensagres.poi.xwpf.converter.core\2.0.1\fr.opensagres.poi.xwpf.converter.core-2.0.1.jar;C:\Users\Administrator\.m2\repository\org\apache\poi\poi-ooxml\3.15-beta2\poi-ooxml-3.15-beta2.jar;C:\Users\Administrator\.m2\repository\org\apache\poi\poi\3.15-beta2\poi-3.15-beta2.jar;C:\Users\Administrator\.m2\repository\com\github\virtuald\curvesapi\1.04\curvesapi-1.04.jar;C:\Users\Administrator\.m2\repository\org\apache\poi\ooxml-schemas\1.3\ooxml-schemas-1.3.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlbeans\xmlbeans\2.3.0\xmlbeans-2.3.0.jar;C:\Users\Administrator\.m2\repository\stax\stax-api\1.0.1\stax-api-1.0.1.jar;C:\Users\Administrator\.m2\repository\fr\opensagres\xdocreport\fr.opensagres.xdocreport.core\2.0.1\fr.opensagres.xdocreport.core-2.0.1.jar;C:\Users\Administrator\.m2\repository\org\docx4j\docx4j\6.0.1\docx4j-6.0.1.jar;C:\Users\Administrator\.m2\repository\org\plutext\jaxb-svg11\1.0.2\jaxb-svg11-1.0.2.jar;C:\Users\Administrator\.m2\repository\net\engio\mbassador\1.2.4.2\mbassador-1.2.4.2.jar;C:\Users\Administrator\.m2\repository\org\slf4j\jcl-over-slf4j\1.7.25\jcl-over-slf4j-1.7.25.jar;C:\Users\Administrator\.m2\repository\org\slf4j\slf4j-log4j12\1.7.25\slf4j-log4j12-1.7.25.jar;C:\Users\Administrator\.m2\repository\org\apache\commons\commons-compress\1.12\commons-compress-1.12.jar;C:\Users\Administrator\.m2\repository\commons-codec\commons-codec\1.11\commons-codec-1.11.jar;C:\Users\Administrator\.m2\repository\com\fasterxml\jackson\core\jackson-core\2.7.9\jackson-core-2.7.9.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\xmlgraphics-commons\2.3\xmlgraphics-commons-2.3.jar;C:\Users\Administrator\.m2\repository\org\apache\avalon\framework\avalon-framework-api\4.3.1\avalon-framework-api-4.3.1.jar;C:\Users\Administrator\.m2\repository\org\apache\avalon\framework\avalon-framework-impl\4.3.1\avalon-framework-impl-4.3.1.jar;C:\Users\Administrator\.m2\repository\xalan\xalan\2.7.2\xalan-2.7.2.jar;C:\Users\Administrator\.m2\repository\xalan\serializer\2.7.2\serializer-2.7.2.jar;C:\Users\Administrator\.m2\repository\net\arnx\wmf2svg\0.9.8\wmf2svg-0.9.8.jar;C:\Users\Administrator\.m2\repository\org\antlr\antlr-runtime\3.5.2\antlr-runtime-3.5.2.jar;C:\Users\Administrator\.m2\repository\org\antlr\stringtemplate\3.2.1\stringtemplate-3.2.1.jar;C:\Users\Administrator\.m2\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\Users\Administrator\.m2\repository\com\google\guava\guava\20.0\guava-20.0.jar;C:\Users\Administrator\.m2\repository\com\thedeanda\lorem\2.1\lorem-2.1.jar;C:\Users\Administrator\.m2\repository\fr\opensagres\xdocreport\org.apache.poi.xwpf.converter.pdf\1.0.6\org.apache.poi.xwpf.converter.pdf-1.0.6.jar;C:\Users\Administrator\.m2\repository\fr\opensagres\xdocreport\org.apache.poi.xwpf.converter.core\1.0.6\org.apache.poi.xwpf.converter.core-1.0.6.jar;C:\Users\Administrator\.m2\repository\fr\opensagres\xdocreport\fr.opensagres.xdocreport.itext.extension\1.0.6\fr.opensagres.xdocreport.itext.extension-1.0.6.jar;C:\Users\Administrator\.m2\repository\com\lowagie\itext\2.1.7\itext-2.1.7.jar;C:\Users\Administrator\.m2\repository\org\docx4j\docx4j-export-fo\6.0.0\docx4j-export-fo-6.0.0.jar;C:\Users\Administrator\.m2\repository\org\plutext\jaxb-xslfo\1.0.1\jaxb-xslfo-1.0.1.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\fop\2.3\fop-2.3.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-svg-dom\1.10\batik-svg-dom-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-css\1.10\batik-css-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-dom\1.10\batik-dom-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-parser\1.10\batik-parser-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-util\1.10\batik-util-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-constants\1.10\batik-constants-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-i18n\1.10\batik-i18n-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-bridge\1.10\batik-bridge-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-anim\1.10\batik-anim-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-script\1.10\batik-script-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-xml\1.10\batik-xml-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-awt-util\1.10\batik-awt-util-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-gvt\1.10\batik-gvt-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-transcoder\1.10\batik-transcoder-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-svggen\1.10\batik-svggen-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-extension\1.10\batik-extension-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\xmlgraphics\batik-ext\1.10\batik-ext-1.10.jar;C:\Users\Administrator\.m2\repository\org\apache\pdfbox\fontbox\2.0.7\fontbox-2.0.7.jar;C:\Users\Administrator\.m2\repository\com\fasterxml\jackson\core\jackson-databind\2.9.8\jackson-databind-2.9.8.jar;C:\Users\Administrator\.m2\repository\com\fasterxml\jackson\core\jackson-annotations\2.9.0\jackson-annotations-2.9.0.jar;C:\Users\Administrator\.m2\repository\redis\clients\jedis\3.1.0\jedis-3.1.0.jar;C:\Users\Administrator\.m2\repository\org\apache\commons\commons-pool2\2.6.2\commons-pool2-2.6.2.jar;C:\Users\Administrator\.m2\repository\com\aliyun\aliyun-java-sdk-core\4.1.1\aliyun-java-sdk-core-4.1.1.jar;C:\Users\Administrator\.m2\repository\javax\xml\bind\jaxb-api\2.1\jaxb-api-2.1.jar;C:\Users\Administrator\.m2\repository\javax\xml\stream\stax-api\1.0-2\stax-api-1.0-2.jar;C:\Users\Administrator\.m2\repository\com\sun\xml\bind\jaxb-core\2.1.14\jaxb-core-2.1.14.jar;C:\Users\Administrator\.m2\repository\com\sun\xml\bind\jaxb-impl\2.1\jaxb-impl-2.1.jar;C:\Users\Administrator\.m2\repository\javax\activation\activation\1.1.1\activation-1.1.1.jar;C:\Users\Administrator\.m2\repository\com\aliyun\aliyun-java-sdk-dysmsapi\1.1.0\aliyun-java-sdk-dysmsapi-1.1.0.jar;C:\Users\Administrator\.m2\repository\com\alibaba\fastjson\1.2.49\fastjson-1.2.49.jar;C:\Users\Administrator\.m2\repository\org\apache\httpcomponents\httpclient\4.5.1\httpclient-4.5.1.jar;C:\Users\Administrator\.m2\repository\org\apache\httpcomponents\httpcore\4.4.3\httpcore-4.4.3.jar;C:\Users\Administrator\.m2\repository\org\apache\curator\curator-framework\2.8.0\curator-framework-2.8.0.jar;C:\Users\Administrator\.m2\repository\org\apache\curator\curator-client\2.8.0\curator-client-2.8.0.jar;C:\Users\Administrator\.m2\repository\org\apache\zookeeper\zookeeper\3.4.5\zookeeper-3.4.5.jar;C:\Users\Administrator\.m2\repository\jline\jline\0.9.94\jline-0.9.94.jar;C:\Users\Administrator\.m2\repository\org\jboss\netty\netty\3.2.2.Final\netty-3.2.2.Final.jar;C:\Users\Administrator\.m2\repository\org\jetbrains\annotations\17.0.0\annotations-17.0.0.jar;C:\Users\Administrator\.m2\repository\org\apache\shiro\shiro-core\1.4.1\shiro-core-1.4.1.jar;C:\Users\Administrator\.m2\repository\org\apache\shiro\shiro-lang\1.4.1\shiro-lang-1.4.1.jar;C:\Users\Administrator\.m2\repository\org\apache\shiro\shiro-cache\1.4.1\shiro-cache-1.4.1.jar;C:\Users\Administrator\.m2\repository\org\apache\shiro\shiro-crypto-hash\1.4.1\shiro-crypto-hash-1.4.1.jar;C:\Users\Administrator\.m2\repository\org\apache\shiro\shiro-crypto-core\1.4.1\shiro-crypto-core-1.4.1.jar;C:\Users\Administrator\.m2\repository\org\apache\shiro\shiro-crypto-cipher\1.4.1\shiro-crypto-cipher-1.4.1.jar;C:\Users\Administrator\.m2\repository\org\apache\shiro\shiro-config-core\1.4.1\shiro-config-core-1.4.1.jar;C:\Users\Administrator\.m2\repository\org\apache\shiro\shiro-config-ogdl\1.4.1\shiro-config-ogdl-1.4.1.jar;C:\Users\Administrator\.m2\repository\org\apache\shiro\shiro-event\1.4.1\shiro-event-1.4.1.jar
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.library.path=D:\Program Files\Java\jre1.8.0_171\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;D:/Program Files/Java/jre1.8.0_171/bin/server;D:/Program Files/Java/jre1.8.0_171/bin;D:/Program Files/Java/jre1.8.0_171/lib/amd64;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;D:\Program Files\Java\jdk1.8.0_171\\bin;%JAVA%\jre\bin;E:\Program Files\Git\cmd;D:\Program Files\TortoiseGit\bin;D:\javaTool\apache-maven-3.6.1\bin;C:\Users\Administrator\AppData\Local\Programs\Python\Python36\;C:\Users\Administrator\AppData\Local\Programs\Python\Python36\Scripts;D:\javaTool\apache-tomcat-8.5.45\bin;D:\javaTool\apache-tomcat-8.5.45\lib;D:\Program Files\nodejs\;C:\Program Files (x86)\SSH Communications Security\SSH Secure Shell;C:\Users\Administrator\AppData\Roaming\npm;C:\Users\Administrator\Desktop;;.
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.io.tmpdir=C:\Users\ADMINI~1\AppData\Local\Temp\
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.compiler=<NA>
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:os.name=Windows 7
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:os.arch=amd64
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:os.version=6.1
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:user.name=Administrator
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:user.home=C:\Users\Administrator
11:16:03.922 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:user.dir=D:\javaTool\su8kuaidi\kuaidi-web
11:16:03.923 [main] INFO  org.apache.zookeeper.ZooKeeper - Initiating client connection, connectString=127.0.0.1:2181 sessionTimeout=60000 watcher=org.apache.curator.ConnectionState@a2ddf26
11:16:03.945 [main-SendThread(127.0.0.1:2181)] INFO  org.apache.zookeeper.ClientCnxn - Opening socket connection to server 127.0.0.1/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
11:16:03.946 [main-SendThread(127.0.0.1:2181)] INFO  org.apache.zookeeper.ClientCnxn - Socket connection established to 127.0.0.1/127.0.0.1:2181, initiating session
11:16:03.966 [main] INFO  c.a.d.r.zookeeper.ZookeeperRegistry -  [DUBBO] Register: consumer://192.168.1.166/org.kuaidi.iservice.IEforcesOrderService?application=consumer&category=consumers&check=false&dubbo=2.6.2&interface=org.kuaidi.iservice.IEforcesOrderService&methods=removeUpdate,getDeliveryByCreateUserId,getOrderMsg,getDestoryedBill,getNotFinishPackage,notPayment,insertSelective,getOrderByNumbers,getNumberByOpenId,getByNumber,yetPayment,getNotPostPackage,getAllNumberMsg,getHadFinishPackage,getByid,getOrder,getByCreateUserId,getAllMsg,getListAddressee,getUserOrderCount,getHadPostPackage&pid=9848&revision=1.0.0&side=consumer&timestamp=1569554163603&version=1.0.0, dubbo version: 2.6.2, current host: 192.168.1.166
11:16:04.074 [main-SendThread(127.0.0.1:2181)] INFO  org.apache.zookeeper.ClientCnxn - Session establishment complete on server 127.0.0.1/127.0.0.1:2181, sessionid = 0x100006021d10004, negotiated timeout = 40000
11:16:04.081 [main-EventThread] INFO  o.a.c.f.state.ConnectionStateManager - State change: CONNECTED
11:16:05.147 [main] INFO  c.a.d.r.zookeeper.ZookeeperRegistry -  [DUBBO] Subscribe: consumer://192.168.1.166/org.kuaidi.iservice.IEforcesOrderService?application=consumer&category=providers,configurators,routers&dubbo=2.6.2&interface=org.kuaidi.iservice.IEforcesOrderService&methods=removeUpdate,getDeliveryByCreateUserId,getOrderMsg,getDestoryedBill,getNotFinishPackage,notPayment,insertSelective,getOrderByNumbers,getNumberByOpenId,getByNumber,yetPayment,getNotPostPackage,getAllNumberMsg,getHadFinishPackage,getByid,getOrder,getByCreateUserId,getAllMsg,getListAddressee,getUserOrderCount,getHadPostPackage&pid=9848&revision=1.0.0&side=consumer&timestamp=1569554163603&version=1.0.0, dubbo version: 2.6.2, current host: 192.168.1.166
11:16:05.264 [main] INFO  c.a.d.r.zookeeper.ZookeeperRegistry -  [DUBBO] Notify urls for subscribe url consumer://192.168.1.166/org.kuaidi.iservice.IEforcesOrderService?application=consumer&category=providers,configurators,routers&dubbo=2.6.2&interface=org.kuaidi.iservice.IEforcesOrderService&methods=removeUpdate,getDeliveryByCreateUserId,getOrderMsg,getDestoryedBill,getNotFinishPackage,notPayment,insertSelective,getOrderByNumbers,getNumberByOpenId,getByNumber,yetPayment,getNotPostPackage,getAllNumberMsg,getHadFinishPackage,getByid,getOrder,getByCreateUserId,getAllMsg,getListAddressee,getUserOrderCount,getHadPostPackage&pid=9848&revision=1.0.0&side=consumer&timestamp=1569554163603&version=1.0.0, urls: [dubbo://192.168.1.166:20880/org.kuaidi.iservice.IEforcesOrderService?anyhost=true&application=provider&dubbo=2.6.2&generic=false&interface=org.kuaidi.iservice.IEforcesOrderService&methods=removeUpdate,getOrderMsg,getDestoryedBill,getDeliveryByCreateUserId,notPayment,getNotFinishPackage,insertSelective,getOrderByNumbers,getNumberByOpenId,getByNumber,yetPayment,getAllNumberMsg,getNotPostPackage,getByid,getHadFinishPackage,getOrder,getAllMsg,getByCreateUserId,getListAddressee,getUserOrderCount,getHadPostPackage&pid=3436&revision=1.0.0&side=provider&timeout=120000&timestamp=1569553868568&version=1.0.0, empty://192.168.1.166/org.kuaidi.iservice.IEforcesOrderService?application=consumer&category=configurators&dubbo=2.6.2&interface=org.kuaidi.iservice.IEforcesOrderService&methods=removeUpdate,getDeliveryByCreateUserId,getOrderMsg,getDestoryedBill,getNotFinishPackage,notPayment,insertSelective,getOrderByNumbers,getNumberByOpenId,getByNumber,yetPayment,getNotPostPackage,getAllNumberMsg,getHadFinishPackage,getByid,getOrder,getByCreateUserId,getAllMsg,getListAddressee,getUserOrderCount,getHadPostPackage&pid=9848&revision=1.0.0&side=consumer&timestamp=1569554163603&version=1.0.0, empty://192.168.1.166/org.kuaidi.iservice.IEforcesOrderService?application=consumer&category=routers&dubbo=2.6.2&interface=org.kuaidi.iservice.IEforcesOrderService&methods=removeUpdate,getDeliveryByCreateUserId,getOrderMsg,getDestoryedBill,getNotFinishPackage,notPayment,insertSelective,getOrderByNumbers,getNumberByOpenId,getByNumber,yetPayment,getNotPostPackage,getAllNumberMsg,getHadFinishPackage,getByid,getOrder,getByCreateUserId,getAllMsg,getListAddressee,getUserOrderCount,getHadPostPackage&pid=9848&revision=1.0.0&side=consumer&timestamp=1569554163603&version=1.0.0], dubbo version: 2.6.2, current host: 192.168.1.166
11:16:05.395 [main] INFO  c.a.d.r.transport.AbstractClient -  [DUBBO] Successed connect to server /192.168.1.166:20880 from NettyClient 192.168.1.166 using dubbo version 2.6.2, channel is NettyChannel [channel=[id: 0x59696551, /192.168.1.166:53206 => /192.168.1.166:20880]], dubbo version: 2.6.2, current host: 192.168.1.166
11:16:05.395 [main] INFO  c.a.d.r.transport.AbstractClient -  [DUBBO] Start NettyClient P28L16WHKK06LW8/192.168.1.166 connect to the server /192.168.1.166:20880, dubbo version: 2.6.2, current host: 192.168.1.166
11:16:05.442 [main] INFO  c.a.dubbo.config.AbstractConfig -  [DUBBO] Refer dubbo service org.kuaidi.iservice.IEforcesOrderService from url zookeeper://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?anyhost=true&application=consumer&check=false&dubbo=2.6.2&generic=false&interface=org.kuaidi.iservice.IEforcesOrderService&methods=removeUpdate,getDeliveryByCreateUserId,getOrderMsg,getDestoryedBill,getNotFinishPackage,notPayment,insertSelective,getOrderByNumbers,getNumberByOpenId,getByNumber,yetPayment,getNotPostPackage,getAllNumberMsg,getHadFinishPackage,getByid,getOrder,getByCreateUserId,getAllMsg,getListAddressee,getUserOrderCount,getHadPostPackage&pid=9848&register.ip=192.168.1.166&remote.timestamp=1569553868568&revision=1.0.0&side=consumer&timeout=120000&timestamp=1569554163603&version=1.0.0, dubbo version: 2.6.2, current host: 192.168.1.166
11:16:05.453 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'appAchievementController' of type [org.kuaidi.web.springboot.appcontroller.AppAchievementController] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
